country_code,country_name,season,accuracy_percentage
Belgium,BEL,2015/2016,51.24999999999999
England,GBR,2015/2016,47.368421052631575
France,FRA,2015/2016,49.473684210526315
Germany,DEU,2015/2016,52.28758169934641
Italy,ITA,2015/2016,53.562005277044854
Netherlands,NLD,2015/2016,55.73770491803278
Portugal,PRT,2015/2016,55.08196721311476
Scotland,SCOT,2015/2016,46.92982456140351
Spain,ESP,2015/2016,54.736842105263165
CHE,CHE,2015/2016,0.0
POL,POL,2015/2016,0.0
