country_code,country_name,season,accuracy_percentage
Belgium,BEL,2014/2015,41.07142857142857
England,GBR,2014/2015,45.0
France,FRA,2014/2015,55.10204081632652
Germany,DEU,2014/2015,30.76923076923077
Italy,ITA,2014/2015,57.89473684210527
Netherlands,NLD,2014/2015,51.11111111111111
Portugal,PRT,2014/2015,57.14285714285714
Scotland,SCOT,2014/2015,52.94117647058824
Spain,ESP,2014/2015,44.827586206896555
CHE,CHE,2014/2015,0.0
POL,POL,2014/2015,0.0
