country_code,country_name,season,accuracy_percentage
Belgium,BEL,2011/2012,55.04201680672269
England,GBR,2011/2012,52.10526315789473
France,FRA,2011/2012,52.10526315789473
Germany,DEU,2011/2012,51.307189542483655
Italy,ITA,2011/2012,50.42016806722689
Netherlands,NLD,2011/2012,59.47712418300654
Portugal,PRT,2011/2012,57.56302521008403
Scotland,SCOT,2011/2012,52.19298245614035
Spain,ESP,2011/2012,54.21052631578947
CHE,CHE,2011/2012,0.0
POL,POL,2011/2012,0.0
