country_code,country_name,season,accuracy_percentage
Belgium,BEL,2014/2015,51.66666666666667
England,GBR,2014/2015,53.1578947368421
France,FRA,2014/2015,55.26315789473685
Germany,DEU,2014/2015,51.633986928104584
Italy,ITA,2014/2015,45.91029023746702
Netherlands,NLD,2014/2015,54.57516339869281
Portugal,PRT,2014/2015,53.94736842105263
Scotland,SCOT,2014/2015,53.50877192982456
Spain,ESP,2014/2015,56.84210526315789
CHE,CHE,2014/2015,0.0
POL,POL,2014/2015,0.0
