team,value
Cagliari,108
Lazio,104
Atalanta,103
Cesena,102
Genoa,102
Sassuolo,101
Roma,99
Parma,98
Torino,96
Sampdoria,96
Verona,96
Inter,93
Udinese,91
Palermo,83
Chievo,82
Milan,82
Fiorentina,81
Napoli,77
Juventus,72
Empoli,58
nan,0
