team,value
Frosinone,23
Chievo,22
Empoli,20
Spal,18
Parma,17
Cagliari,17
Udinese,17
Bologna,16
Genoa,16
Sampdoria,15
Lazio,13
Sassuolo,13
Fiorentina,13
Atalanta,9
Inter,9
Roma,8
Milan,8
Torino,7
Napoli,7
Juventus,4
