team,value
Atalanta,14
Inter,12
Lazio,10
Genoa,9
Verona,7
Sampdoria,7
Sassuolo,7
Bologna,7
Udinese,7
Empoli,6
Juventus,6
Palermo,6
Carpi,6
Frosinone,5
Roma,5
Chievo,4
Fiorentina,3
Milan,3
Torino,3
Napoli,2
