team,value
Toulouse,76
Ajaccio,70
Sochaux,70
St Etienne,67
Evian Thonon,64
Valenciennes,61
Guingamp,61
Bastia,61
Monaco,61
Paris SG,61
Montpellier,59
Marseille,59
Nice,58
Reims,56
Lille,55
Nantes,55
Lyon,52
Bordeaux,50
Lorient,48
Rennes,47

