team,value
Milan,13
Atalanta,9
Sassuolo,9
Lazio,9
Parma,8
Verona,7
Genoa,6
Udinese,6
Cagliari,6
Napoli,6
Roma,5
Juventus,5
Inter,5
Cesena,4
Palermo,4
Empoli,4
Chievo,3
Torino,3
Fiorentina,3
Sampdoria,3

