team,value
Bologna,102
Spal,102
Verona,96
Cagliari,96
Sassuolo,89
Fiorentina,88
Benevento,78
Torino,78
Lazio,77
Genoa,76
Chievo,75
Milan,75
Udinese,72
Inter,69
Sampdoria,69
Atalanta,67
Juventus,66
Crotone,66
Napoli,58
Roma,48
