team,value
Bayern Munich,242
Ein Frankfurt,203
Leverkusen,201
Dortmund,199
Augsburg,197
Hamburg,180
Hannover,171
Hertha,167
Wolfsburg,167
Werder Bremen,164
Nurnberg,155
Mgladbach,153
Schalke 04,152
Stuttgart,152
Braunschweig,145
Hoffenheim,144
Mainz,135
Freiburg,135
