team,value
Malaga,0
Ath Madrid,0
Espanol,0
La Coruna,0
Vallecano,0
Ath Bilbao,0
Betis,0
Levante,0
Sp Gijon,0
Granada,0
Villarreal,0
Barcelona,0
Celta,0
Real Madrid,0
Sociedad,0
Eibar,0
Getafe,0
Las Palmas,0
Sevilla,0
Valencia,0
