team,value
Livorno,25
Chievo,22
Catania,22
Sassuolo,22
Bologna,19
Atalanta,18
Udinese,18
Sampdoria,17
Cagliari,17
Verona,16
Genoa,16
Milan,13
Lazio,12
Torino,11
Fiorentina,11
Parma,10
Inter,8
Napoli,6
Roma,5
Juventus,2
