team,value
Livorno,108
Chievo,103
Cagliari,99
Parma,98
Bologna,98
Sampdoria,97
Sassuolo,97
Torino,94
Genoa,94
Catania,91
Milan,84
Fiorentina,83
Roma,82
Atalanta,81
Udinese,80
Lazio,79
Napoli,73
Inter,70
Juventus,69
Verona,68
