team,value
Bayern Munich,0
Augsburg,0
Darmstadt,0
Dortmund,0
Leverkusen,0
Mainz,0
Werder Bremen,0
Stuttgart,0
Wolfsburg,0
Hertha,0
Ein Frankfurt,0
FC Koln,0
Hamburg,0
Hannover,0
Hoffenheim,0
Schalke 04,0
Ingolstadt,0
M'gladbach,0
