team,value
Evian Thonon,23
Lens,23
Metz,22
Toulouse,20
Guingamp,19
Lorient,19
Reims,18
Nice,16
Caen,16
Bastia,15
Nantes,15
Lille,14
Montpellier,14
Rennes,14
Marseille,11
Bordeaux,9
Lyon,7
Monaco,7
St Etienne,7
Paris SG,3
