country_code,country_name,season,accuracy_percentage
Belgium,BEL,2011/2012,55.88235294117647
England,GBR,2011/2012,52.10526315789473
France,FRA,2011/2012,51.31578947368421
Germany,DEU,2011/2012,51.633986928104584
Italy,ITA,2011/2012,50.700280112044815
Netherlands,NLD,2011/2012,59.150326797385624
Portugal,PRT,2011/2012,58.40336134453782
Scotland,SCOT,2011/2012,53.07017543859649
Spain,ESP,2011/2012,54.473684210526315
CHE,CHE,2011/2012,0.0
POL,POL,2011/2012,0.0
