name,correct_pred,wrong_pred
Genoa,16,22
Sampdoria,17,21
Inter,21,17
Fiorentina,21,17
Atalanta,21,17
Torino,21,17
Empoli,21,17
Milan,22,16
Sassuolo,23,15
Chievo,23,15
Udinese,24,14
Palermo,24,14
Pescara,24,14
Napoli,26,12
Crotone,26,12
Bologna,26,12
Roma,27,11
Cagliari,27,11
Lazio,28,10
Juventus,30,8
