name,correct_pred,wrong_pred
,0,40
Marseille,10,30
Bordeaux,15,25
Ajaccio GFCO,15,25
Lille,16,24
Rennes,16,24
Guingamp,17,23
Reims,17,23
Toulouse,18,22
Nice,18,22
Angers,19,21
Nantes,19,21
Caen,20,20
Montpellier,20,20
Monaco,20,20
Lorient,20,20
St Etienne,21,19
Bastia,21,19
Lyon,22,18
Troyes,24,16
Paris SG,30,10
