name,correct_pred,wrong_pred
Reims,9,29
Amiens,10,28
Bordeaux,10,28
Metz,11,27
Monaco,13,25
Brest,13,25
Nice,14,24
Dijon,14,24
St Etienne,14,24
Marseille,14,24
Rennes,15,23
Strasbourg,15,23
Lyon,15,23
Lille,17,21
Nantes,17,21
Nimes,17,21
Montpellier,18,20
Angers,18,20
Toulouse,20,18
Paris SG,22,16
