name,correct_pred,wrong_pred
Nurnberg,14,20
Hoffenheim,15,19
Hamburg,16,18
Werder Bremen,16,18
Hertha,17,17
Schalke 04,18,16
Ein Frankfurt,18,16
Augsburg,18,16
M'gladbach,18,16
Leverkusen,18,16
Freiburg,18,16
Hannover,20,14
Wolfsburg,20,14
Mainz,20,14
Stuttgart,20,14
Braunschweig,21,13
Dortmund,22,12
Bayern Munich,29,5
