name,correct_pred,wrong_pred
Hertha,11,23
Wolfsburg,13,21
Hannover,14,20
RB Leipzig,14,20
Leverkusen,15,19
Augsburg,15,19
Freiburg,15,19
Hoffenheim,16,18
Werder Bremen,16,18
Mainz,17,17
Ein Frankfurt,18,16
FC Koln,18,16
M'gladbach,18,16
Dortmund,19,15
Schalke 04,19,15
Hamburg,20,14
Stuttgart,21,13
Bayern Munich,27,7
