name,correct_pred,wrong_pred
Burnley,16,22
Southampton,16,22
Stoke,17,21
Newcastle,17,21
Leicester,18,20
West Ham,18,20
West Brom,18,20
Bournemouth,19,19
Brighton,20,18
Watford,20,18
Crystal Palace,21,17
Huddersfield,21,17
Swansea,21,17
Chelsea,23,15
Everton,23,15
Arsenal,24,14
Liverpool,24,14
Man United,26,12
Tottenham,26,12
Man City,32,6
