name,correct_pred,wrong_pred
Celta,16,22
Valladolid,16,22
Levante,16,22
Malaga,17,21
Sociedad,18,20
Espanol,18,20
Osasuna,18,20
Granada,18,20
Valencia,18,20
Elche,19,19
Almeria,20,18
Villarreal,20,18
Ath Bilbao,22,16
Sevilla,22,16
Getafe,22,16
Vallecano,23,15
Betis,24,14
Barcelona,26,12
Ath Madrid,27,11
Real Madrid,28,10
