team,value
Bayern Munich,0
Fortuna Dusseldorf,0
Freiburg,0
Hertha,0
M'gladbach,0
Werder Bremen,0
Wolfsburg,0
Dortmund,0
Mainz,0
Hannover,0
Augsburg,0
Ein Frankfurt,0
Hoffenheim,0
Leverkusen,0
Nurnberg,0
Stuttgart,0
RB Leipzig,0
Schalke 04,0
