team,value
Marseille,0
Angers,0
Lille,0
Montpellier,0
Nantes,0
Nice,0
St Etienne,0
Bordeaux,0
Lyon,0
Paris SG,0
Reims,0
Amiens,0
Caen,0
Dijon,0
Guingamp,0
Monaco,0
Rennes,0
Nimes,0
Strasbourg,0
Toulouse,0
