team,value
Man United,200
Bournemouth,191
Fulham,161
Huddersfield,162
Newcastle,181
Watford,177
Wolves,195
Arsenal,212
Liverpool,249
Southampton,193
Cardiff,168
Chelsea,215
Everton,215
Leicester,210
Tottenham,194
West Ham,187
Brighton,156
Burnley,140
Man City,287
Crystal Palace,205
