team,value
Ath Madrid,28
Barcelona,27
Real Madrid,27
Ath Bilbao,20
Sevilla,18
Villarreal,17
Sociedad,16
Celta,14
Valencia,13
Vallecano,13
Levante,12
Malaga,12
Granada,12
Almeria,11
Getafe,11
Espanol,11
Osasuna,10
Elche,9
Valladolid,7
Betis,6
