team,value
Vallecano,22
Girona,19
Huesca,19
Celta,17
Valladolid,17
Betis,16
Levante,16
Leganes,15
Villarreal,14
Alaves,14
Sociedad,14
Eibar,13
Espanol,13
Sevilla,13
Real Madrid,12
Ath Bilbao,11
Getafe,9
Valencia,7
Ath Madrid,6
Barcelona,3
