team,value
Cordoba,24
Almeria,22
Eibar,21
Getafe,21
Levante,19
Vallecano,19
Elche,19
Granada,17
La Coruna,17
Malaga,16
Espanol,15
Sociedad,14
Celta,13
Ath Bilbao,13
Villarreal,10
Sevilla,8
Real Madrid,6
Ath Madrid,6
Valencia,5
Barcelona,4
