team,value
Bastia,14
Metz,7
St Etienne,7
Dijon,6
Lille,6
Bordeaux,5
Montpellier,5
Nancy,5
Lyon,5
Angers,5
Lorient,5
Nice,4
Rennes,4
Toulouse,4
Guingamp,4
Monaco,3
Nantes,3
Paris SG,3
Caen,2
Marseille,1
