team,value
Paris SG,238
Lyon,227
Marseille,225
St Etienne,224
Nimes,202
Monaco,195
Guingamp,194
Rennes,191
Nantes,182
Nice,172
Montpellier,171
Bordeaux,168
Dijon,168
Angers,166
Lille,164
Reims,164
Toulouse,159
Strasbourg,158
Amiens,136
Caen,127
