team,value
Valenciennes,232
Monaco,223
Paris SG,218
Lille,207
Lyon,207
Marseille,207
Guingamp,192
Lorient,191
Bordeaux,190
Sochaux,182
Nantes,180
Montpellier,175
St Etienne,171
Toulouse,171
Nice,170
Bastia,165
Rennes,154
Reims,154
Evian Thonon Gaillard,148
Ajaccio,121
nan,0
