team,value
Vallecano,9
Betis,9
Levante,9
Malaga,9
Granada,9
Osasuna,8
Sevilla,8
Getafe,8
Elche,8
Espanol,7
Almeria,5
Valencia,4
Celta,4
Ath Bilbao,4
Villarreal,4
Real Madrid,3
Ath Madrid,3
Valladolid,2
Sociedad,1
Barcelona,1
