team,value
Reims,0
Bastia,0
Evian Thonon Gaillard,0
Guingamp,0
Lille,0
Montpellier,0
Nantes,0
Nice,0
Lyon,0
Monaco,0
Caen,0
Lens,0
Lorient,0
Metz,0
Paris SG,0
Rennes,0
Toulouse,0
Bordeaux,0
Marseille,0
St Etienne,0
