team,value
Juventus,28
Napoli,24
Atalanta,20
Inter,20
Milan,19
Roma,18
Lazio,17
Torino,16
Sampdoria,15
Bologna,11
Spal,11
Udinese,11
Empoli,10
Parma,10
Cagliari,10
Sassuolo,9
Fiorentina,8
Genoa,8
Frosinone,5
Chievo,2
