country_code,country_name,season,accuracy_percentage
Belgium,BEL,2015/2016,51.24999999999999
England,GBR,2015/2016,46.8421052631579
France,FRA,2015/2016,49.73684210526316
Germany,DEU,2015/2016,52.94117647058824
Italy,ITA,2015/2016,52.89473684210526
Netherlands,NLD,2015/2016,54.57516339869281
Portugal,PRT,2015/2016,54.90196078431373
Scotland,SCOT,2015/2016,46.05263157894737
Spain,ESP,2015/2016,54.736842105263165
CHE,CHE,2015/2016,0.0
POL,POL,2015/2016,0.0
