country_code,country_name,season,accuracy_percentage
Belgium,BEL,2009/2010,54.285714285714285
England,GBR,2009/2010,55.78947368421052
France,FRA,2009/2010,51.187335092348285
Germany,DEU,2009/2010,49.01960784313725
Italy,ITA,2009/2010,55.96816976127321
Netherlands,NLD,2009/2010,62.58278145695364
Portugal,PRT,2009/2010,53.36134453781513
Scotland,SCOT,2009/2010,49.56140350877193
Spain,ESP,2009/2010,58.15789473684211
CHE,CHE,2009/2010,0.0
POL,POL,2009/2010,0.0
