name,correct_pred,wrong_pred
Levante,13,25
Espanol,16,22
Villarreal,16,22
Girona,17,21
Eibar,18,20
Getafe,19,19
Ath Bilbao,20,18
Celta,20,18
Betis,21,17
Leganes,21,17
Sociedad,22,16
La Coruna,22,16
Real Madrid,22,16
Valencia,22,16
Las Palmas,23,15
Ath Madrid,23,15
Sevilla,23,15
Malaga,23,15
Alaves,26,12
Barcelona,27,11
