name,correct_pred,wrong_pred
Werder Bremen,12,22
Freiburg,13,21
Hoffenheim,15,19
Hertha,16,18
Schalke 04,16,18
Wolfsburg,16,18
M'gladbach,17,17
Augsburg,17,17
Fortuna Dusseldorf,18,16
Ein Frankfurt,19,15
RB Leipzig,19,15
Mainz,19,15
Stuttgart,20,14
Leverkusen,21,13
Nurnberg,21,13
Dortmund,22,12
Hannover,23,11
Bayern Munich,24,10
