name,correct_pred,wrong_pred
Hertha,11,23
Wolfsburg,13,21
Augsburg,14,20
RB Leipzig,14,20
Hoffenheim,15,19
FC Koln,16,18
Leverkusen,16,18
Ein Frankfurt,16,18
Freiburg,16,18
Werder Bremen,16,18
Hannover,16,18
M'gladbach,17,17
Dortmund,19,15
Mainz,19,15
Hamburg,20,14
Schalke 04,20,14
Stuttgart,21,13
Bayern Munich,27,7
