name,correct_pred,wrong_pred
Celta,9,29
Ath Bilbao,11,27
Osasuna,11,27
Valladolid,13,25
Eibar,13,25
Leganes,13,25
Ath Madrid,13,25
Villarreal,13,25
Espanol,13,25
Valencia,14,24
Sevilla,15,23
Alaves,15,23
Real Madrid,16,22
Betis,16,22
Getafe,16,22
Levante,16,22
Mallorca,17,21
Granada,17,21
Sociedad,18,20
Barcelona,19,19
