name,correct_pred,wrong_pred
Udinese,14,26
Sampdoria,14,26
Empoli,14,26
Genoa,16,24
Parma,16,24
Chievo,16,24
Atalanta,16,24
Milan,16,24
Verona,17,23
Palermo,17,23
Sassuolo,17,23
Torino,17,23
Inter,17,23
Napoli,19,21
Cagliari,19,21
Cesena,19,21
Roma,21,19
Fiorentina,22,18
Lazio,23,17
Juventus,24,16
