name,correct_pred,wrong_pred
West Ham,9,29
Chelsea,12,26
Stoke,12,26
Everton,15,23
West Brom,15,23
Tottenham,17,21
Liverpool,17,21
Southampton,17,21
Bournemouth,18,20
Sunderland,18,20
Man United,18,20
Crystal Palace,19,19
Swansea,19,19
Arsenal,20,18
Leicester,20,18
Watford,20,18
Man City,20,18
Newcastle,22,16
Norwich,23,15
Aston Villa,25,13
