name,correct_pred,wrong_pred
Montpellier,12,26
Rennes,16,22
Angers,16,22
Strasbourg,17,21
Nantes,17,21
Bordeaux,17,21
Nice,18,20
Guingamp,19,19
Amiens,21,17
St Etienne,21,17
Lille,22,16
Toulouse,23,15
Lyon,23,15
Metz,23,15
Caen,24,14
Marseille,24,14
Dijon,25,13
Troyes,25,13
Monaco,26,12
Paris SG,29,9
