name,correct_pred,wrong_pred
Sassuolo,18,20
Fiorentina,18,20
Torino,18,20
Inter,19,19
Atalanta,20,18
Spal,20,18
Chievo,21,17
Crotone,21,17
Genoa,22,16
Sampdoria,22,16
Milan,22,16
Cagliari,22,16
Roma,23,15
Lazio,24,14
Udinese,24,14
Bologna,25,13
Napoli,27,11
Verona,27,11
Benevento,28,10
Juventus,29,9
