name,correct_pred,wrong_pred
,0,40
Rennes,12,28
Montpellier,13,27
Reims,14,26
Toulouse,15,25
Evian Thonon Gaillard,16,24
Bordeaux,16,24
Lyon,18,22
Nantes,20,20
Lille,20,20
Marseille,20,20
Ajaccio,21,19
Monaco,21,19
Lorient,21,19
Sochaux,21,19
St Etienne,22,18
Guingamp,23,17
Valenciennes,24,16
Bastia,25,15
Nice,26,14
Paris SG,26,14
