name,correct_pred,wrong_pred
Strasbourg,11,27
Reims,11,27
Monaco,12,26
Montpellier,12,26
Angers,14,24
Rennes,14,24
Toulouse,16,22
Bordeaux,17,21
Nice,17,21
Nimes,18,20
Guingamp,19,19
Caen,20,18
Nantes,20,18
Lille,20,18
Dijon,21,17
Lyon,21,17
St Etienne,24,14
Amiens,24,14
Marseille,24,14
Paris SG,29,9
