name,correct_pred,wrong_pred
Burnley,17,21
Stoke,18,20
Southampton,18,20
West Brom,18,20
West Ham,19,19
Newcastle,19,19
Leicester,20,18
Crystal Palace,20,18
Bournemouth,20,18
Swansea,20,18
Watford,20,18
Brighton,21,17
Huddersfield,21,17
Chelsea,22,16
Arsenal,24,14
Everton,24,14
Liverpool,24,14
Tottenham,25,13
Man United,26,12
Man City,30,8
