name,correct_pred,wrong_pred
Toulouse,15,23
St Etienne,15,23
Nantes,17,21
Lille,17,21
Nice,17,21
Bordeaux,17,21
Caen,19,19
Dijon,20,18
Rennes,20,18
Guingamp,22,16
Metz,22,16
Montpellier,22,16
Nancy,22,16
Lyon,22,16
Lorient,22,16
Angers,23,15
Bastia,23,15
Marseille,24,14
Monaco,26,12
Paris SG,27,11
