name,correct_pred,wrong_pred
Hertha,11,23
Wolfsburg,13,21
Werder Bremen,14,20
Hannover,14,20
RB Leipzig,14,20
Leverkusen,15,19
Augsburg,15,19
Freiburg,16,18
Hoffenheim,16,18
M'gladbach,17,17
Mainz,18,16
Ein Frankfurt,18,16
FC Koln,18,16
Schalke 04,18,16
Dortmund,19,15
Hamburg,20,14
Stuttgart,21,13
Bayern Munich,27,7
