name,correct_pred,wrong_pred
Nurnberg,14,20
Hoffenheim,14,20
Hertha,16,18
Werder Bremen,16,18
Ein Frankfurt,17,17
Hamburg,17,17
Schalke 04,18,16
Augsburg,18,16
M'gladbach,18,16
Freiburg,18,16
Leverkusen,19,15
Stuttgart,19,15
Hannover,21,13
Wolfsburg,21,13
Mainz,21,13
Dortmund,22,12
Braunschweig,22,12
Bayern Munich,29,5
