name,correct_pred,wrong_pred
Reims,9,29
Bordeaux,10,28
Amiens,10,28
Metz,11,27
Monaco,13,25
Marseille,14,24
Brest,14,24
Dijon,14,24
Nice,14,24
Strasbourg,15,23
Rennes,15,23
St Etienne,15,23
Lyon,15,23
Angers,16,22
Nimes,16,22
Lille,17,21
Nantes,17,21
Montpellier,18,20
Toulouse,19,19
Paris SG,22,16
