name,correct_pred,wrong_pred
Valencia,14,24
Villarreal,14,24
Girona,15,23
Alaves,15,23
Sociedad,17,21
Ath Bilbao,17,21
Eibar,17,21
Leganes,18,20
Getafe,18,20
Betis,18,20
Valladolid,18,20
Celta,19,19
Espanol,19,19
Huesca,20,18
Sevilla,20,18
Levante,20,18
Vallecano,21,17
Real Madrid,22,16
Ath Madrid,23,15
Barcelona,27,11
