country_code,country_name,season,accuracy_percentage
England,GBR,2013/2014,60.0
France,FRA,2013/2014,52.368421052631575
Germany,DEU,2013/2014,55.22875816993464
Italy,ITA,2013/2014,57.10526315789474
Netherlands,NLD,2013/2014,49.01960784313725
Portugal,PRT,2013/2014,54.39330543933054
Scotland,SCOT,2013/2014,55.70175438596491
Spain,ESP,2013/2014,53.94736842105263
CHE,CHE,2013/2014,0.0
BEL,BEL,2013/2014,0.0
POL,POL,2013/2014,0.0
