country_code,country_name,season,accuracy_percentage
Belgium,BEL,2010/2011,51.724137931034484
England,GBR,2010/2011,50.26315789473684
France,FRA,2010/2011,44.327176781002635
Germany,DEU,2010/2011,48.03921568627451
Italy,ITA,2010/2011,52.785145888594165
Netherlands,NLD,2010/2011,56.86274509803921
Portugal,PRT,2010/2011,53.13807531380753
Scotland,SCOT,2010/2011,55.70175438596491
Spain,ESP,2010/2011,61.05263157894737
CHE,CHE,2010/2011,0.0
POL,POL,2010/2011,0.0
